memberID,house,name,id,startDate,endDate,additionalInfo,additionalInfoLink
679,,Labour,15,1973-05-01T00:00:00,1992-04-27T00:00:00,,
680,1.0,Independent,8,1999-03-26T00:00:00,2000-11-21T00:00:00,,
680,1.0,Labour,15,1974-10-10T00:00:00,1999-03-26T00:00:00,,
681,1.0,Labour,15,1989-05-04T00:00:00,2010-05-06T00:00:00,,
682,1.0,Independent SDP,12,1990-06-03T00:00:00,1992-04-09T00:00:00,,
682,1.0,Social Democratic Party,32,1987-02-26T00:00:00,1990-06-03T00:00:00,,
683,1.0,Conservative,4,1979-05-03T00:00:00,1997-05-01T00:00:00,,
684,1.0,Conservative,4,1992-04-09T00:00:00,1993-02-19T00:00:00,,
685,,Liberal Democrat,17,1993-01-01T00:00:00,2020-06-26T00:00:00,,
686,1.0,Labour,15,1992-04-09T00:00:00,1994-01-25T00:00:00,,
687,1.0,Labour,15,1974-02-28T00:00:00,1994-02-01T00:00:00,,
688,1.0,Conservative,4,1992-04-09T00:00:00,1994-02-07T00:00:00,,
689,1.0,Labour,15,1979-05-03T00:00:00,1994-02-28T00:00:00,,
690,1.0,Labour,15,1974-02-28T00:00:00,1994-04-12T00:00:00,,
691,1.0,Labour,15,1974-10-01T00:00:00,1994-05-16T00:00:00,,
692,1.0,Conservative,4,1979-05-03T00:00:00,1994-10-12T00:00:00,,
693,1.0,Labour,15,1970-06-18T00:00:00,,,
694,1.0,Conservative,4,1974-10-10T00:00:00,1995-02-19T00:00:00,,
695,1.0,Ulster Popular Unionist Party,36,1980-04-01T00:00:00,1995-03-20T00:00:00,,
695,1.0,Ulster Progressive Unionist Party,37,1980-01-17T00:00:00,1980-04-01T00:00:00,,
695,1.0,Independent Unionist,14,1975-10-24T00:00:00,1980-01-17T00:00:00,,
695,1.0,Ulster Unionist Party,38,1964-10-15T00:00:00,1975-10-24T00:00:00,,
696,1.0,Conservative,4,1979-05-03T00:00:00,1995-05-17T00:00:00,,
697,,Liberal Democrat,17,1992-01-01T00:00:00,1997-05-01T00:00:00,,
698,1.0,Labour,15,1991-11-07T00:00:00,1995-10-31T00:00:00,,
699,1.0,Conservative,4,1983-06-09T00:00:00,1995-12-12T00:00:00,,
700,1.0,Conservative,4,1979-05-03T00:00:00,1996-11-03T00:00:00,,
701,1.0,Labour,15,1983-06-09T00:00:00,1996-10-11T00:00:00,,
702,1.0,Conservative,4,1968-03-14T00:00:00,1988-05-18T00:00:00,,
703,1.0,Conservative,4,1988-07-14T00:00:00,1997-05-01T00:00:00,,
704,1.0,Labour,15,1959-10-08T00:00:00,1988-10-18T00:00:00,,
705,1.0,Scottish National Party,29,1988-11-10T00:00:00,1992-04-09T00:00:00,,
705,1.0,Scottish Labour Party,28,1976-07-26T00:00:00,1979-05-03T00:00:00,,
705,1.0,Labour,15,1970-06-18T00:00:00,1976-07-26T00:00:00,,
706,1.0,Conservative,4,1958-07-01T00:00:00,1988-09-17T00:00:00,,
706,1.0,Independent Conservative,9,1957-05-01T00:00:00,1958-07-01T00:00:00,,
706,,Conservative,4,1955-05-01T00:00:00,1957-05-01T00:00:00,,
707,1.0,Conservative,4,1983-06-09T00:00:00,1997-05-01T00:00:00,,
708,1.0,Labour,15,1970-06-18T00:00:00,1988-12-13T00:00:00,,
709,1.0,Conservative,4,1974-02-28T00:00:00,2015-01-21T00:00:00,,
710,1.0,Conservative,4,1951-10-25T00:00:00,1989-02-22T00:00:00,,
711,1.0,Labour,15,1980-06-26T00:00:00,1989-03-23T00:00:00,,
712,1.0,Labour,15,1979-05-03T00:00:00,1989-05-18T00:00:00,,
713,1.0,Conservative,4,1979-05-03T00:00:00,1989-12-19T00:00:00,,
714,1.0,Ulster Unionist Party,38,1974-02-28T00:00:00,1990-02-11T00:00:00,,
715,1.0,Labour,15,1979-05-03T00:00:00,1990-03-21T00:00:00,,
716,1.0,Labour,15,1990-05-24T00:00:00,1990-07-20T00:00:00,,
717,1.0,Labour,15,1983-06-09T00:00:00,1990-06-25T00:00:00,,
718,1.0,Conservative,4,1974-02-28T00:00:00,1990-07-30T00:00:00,,
719,1.0,Liberal Democrat,17,1990-10-18T00:00:00,1992-04-09T00:00:00,,
720,1.0,Labour,15,1987-06-11T00:00:00,1990-08-06T00:00:00,,
721,1.0,Labour,15,1964-10-15T00:00:00,1990-10-23T00:00:00,,
722,1.0,Conservative,4,1968-06-27T00:00:00,2015-03-26T00:00:00,,
723,1.0,Labour,15,1964-10-15T00:00:00,1991-01-14T00:00:00,,
724,1.0,Conservative,4,1970-06-18T00:00:00,1991-03-29T00:00:00,,
725,1.0,Labour,15,1964-10-15T00:00:00,1991-05-27T00:00:00,,
726,1.0,Labour,15,1987-06-11T00:00:00,1991-09-14T00:00:00,,
727,1.0,Conservative,4,1964-10-15T00:00:00,1991-08-29T00:00:00,,
728,1.0,Conservative,4,1983-06-09T00:00:00,1991-09-20T00:00:00,,
729,1.0,Conservative,4,1970-06-18T00:00:00,1997-05-01T00:00:00,,
730,1.0,Conservative,4,1994-07-01T00:00:00,1997-05-01T00:00:00,,
730,1.0,Independent,8,1993-07-26T00:00:00,1994-07-01T00:00:00,,
730,1.0,Conservative,4,1987-06-11T00:00:00,1993-07-26T00:00:00,,
731,1.0,Conservative,4,1983-06-09T00:00:00,1997-05-01T00:00:00,,
732,,Liberal Democrat,17,1988-03-02T00:00:00,2003-01-05T00:00:00,,
732,1.0,Social Democratic Party,32,1982-03-25T00:00:00,1988-03-02T00:00:00,,
732,1.0,Labour,15,1948-04-29T00:00:00,1977-01-20T00:00:00,,
733,1.0,Conservative,4,1979-05-03T00:00:00,2014-09-15T00:00:00,,
734,1.0,Conservative,4,1983-06-09T00:00:00,1997-05-01T00:00:00,,
735,1.0,Conservative,4,1974-02-28T00:00:00,1997-05-01T00:00:00,,
736,1.0,Conservative,4,1964-10-16T00:00:00,1997-05-01T00:00:00,,
737,1.0,Labour,15,1955-05-26T00:00:00,1983-06-09T00:00:00,,
738,2.0,Crossbench,6,1997-06-12T00:00:00,,,
738,1.0,Liberal Democrat,17,1988-03-03T00:00:00,1997-05-01T00:00:00,,
738,1.0,Liberal,16,1979-03-29T00:00:00,1988-03-03T00:00:00,,
740,2.0,Liberal Democrat,17,1993-02-01T00:00:00,2016-02-11T00:00:00,,
740,,Social Democratic Party,32,1981-03-02T00:00:00,1988-03-02T00:00:00,,
740,1.0,Labour,15,1964-10-15T00:00:00,1981-03-02T00:00:00,,
741,1.0,Labour,15,1966-03-31T00:00:00,2012-06-14T00:00:00,,
742,1.0,Conservative,4,1983-06-09T00:00:00,1997-05-01T00:00:00,,
743,1.0,Conservative,4,1979-05-03T00:00:00,1997-05-01T00:00:00,,
744,1.0,Labour,15,1964-10-15T00:00:00,1987-06-11T00:00:00,,
745,1.0,Conservative,4,1983-06-09T00:00:00,1997-05-01T00:00:00,,
746,1.0,Conservative,4,1979-05-03T00:00:00,1992-04-09T00:00:00,,
747,1.0,Conservative,4,1979-05-03T00:00:00,1992-04-09T00:00:00,,
748,1.0,Labour,15,1966-03-31T00:00:00,1992-04-09T00:00:00,,
749,1.0,Conservative,4,1961-11-08T00:00:00,2007-08-14T00:00:00,,
750,1.0,Conservative,4,1964-10-15T00:00:00,2009-07-05T00:00:00,,
751,1.0,Conservative,4,1970-06-18T00:00:00,1992-04-09T00:00:00,,
752,1.0,Conservative,4,1970-06-18T00:00:00,1997-05-01T00:00:00,,
753,1.0,Conservative,4,1983-06-09T00:00:00,1992-04-09T00:00:00,,
754,1.0,Conservative,4,1987-06-11T00:00:00,1997-05-01T00:00:00,,
755,1.0,Labour,15,1983-06-09T00:00:00,1997-05-01T00:00:00,,
756,1.0,Conservative,4,1974-02-28T00:00:00,1997-05-01T00:00:00,,
757,1.0,Ulster Unionist Party,38,1975-11-19T00:00:00,1981-11-14T00:00:00,,
757,1.0,Vanguard Unionist Progressive Party,42,1974-02-28T00:00:00,1975-11-19T00:00:00,,
759,1.0,Conservative,4,1983-06-09T00:00:00,1992-04-09T00:00:00,,
760,1.0,Conservative,4,1992-04-09T00:00:00,1997-05-01T00:00:00,,
761,,Labour,15,1962-01-01T00:00:00,1997-05-01T00:00:00,,
762,1.0,Social Democratic Party,32,1981-03-16T00:00:00,1983-06-09T00:00:00,,
762,1.0,Conservative,4,1970-06-18T00:00:00,1981-03-16T00:00:00,,
763,1.0,Conservative,4,1974-10-10T00:00:00,1983-06-09T00:00:00,,
765,1.0,Conservative,4,1983-06-09T00:00:00,1987-06-11T00:00:00,,
766,1.0,Conservative,4,1995-04-01T00:00:00,1997-05-01T00:00:00,,
766,1.0,Independent Conservative,9,1994-11-29T00:00:00,1995-04-01T00:00:00,,
766,1.0,Conservative,4,1974-02-28T00:00:00,1994-11-29T00:00:00,,
767,1.0,Conservative,4,1974-02-28T00:00:00,1987-06-11T00:00:00,,
768,1.0,Conservative,4,1979-05-03T00:00:00,1982-07-31T00:00:00,,
770,1.0,Labour,15,1974-02-28T00:00:00,1997-05-01T00:00:00,,
771,1.0,Anti H Block,2,1981-04-09T00:00:00,1981-05-05T00:00:00,,
772,1.0,Labour,15,1966-03-31T00:00:00,1983-06-09T00:00:00,,
773,1.0,Conservative,4,1979-05-03T00:00:00,1997-05-01T00:00:00,,
774,1.0,Conservative,4,1964-10-15T00:00:00,2005-07-14T00:00:00,,
775,1.0,Conservative,4,1979-05-03T00:00:00,1997-05-01T00:00:00,,
776,1.0,Labour,15,1964-10-15T00:00:00,1987-06-11T00:00:00,,
777,1.0,Conservative,4,1995-04-01T00:00:00,1997-05-01T00:00:00,,
777,1.0,Independent Conservative,9,1994-11-29T00:00:00,1995-04-01T00:00:00,,
777,1.0,Conservative,4,1983-06-09T00:00:00,1994-11-29T00:00:00,,
778,1.0,Conservative,4,1974-02-28T00:00:00,2023-02-03T00:00:00,,
779,1.0,Conservative,4,1959-10-08T00:00:00,1997-05-01T00:00:00,,
780,1.0,Conservative,4,1966-03-31T00:00:00,1987-06-11T00:00:00,,
781,1.0,Conservative,4,1970-06-18T00:00:00,1987-06-11T00:00:00,,
782,1.0,Labour,15,1970-06-18T00:00:00,1987-06-11T00:00:00,,
783,1.0,Conservative,4,1992-04-09T00:00:00,2022-01-31T00:00:00,,
784,1.0,Labour,15,1966-03-31T00:00:00,1987-06-11T00:00:00,,
785,1.0,Labour,15,1964-10-15T00:00:00,1987-06-11T00:00:00,,
786,1.0,Conservative,4,1987-06-11T00:00:00,1997-05-01T00:00:00,,
787,1.0,Conservative,4,1974-02-28T00:00:00,2020-05-13T00:00:00,,
788,1.0,Conservative,4,1974-02-28T00:00:00,1987-06-11T00:00:00,,
789,1.0,Conservative,4,1959-10-08T00:00:00,1983-06-09T00:00:00,,
790,1.0,Conservative,4,1983-06-09T00:00:00,1997-05-01T00:00:00,,
791,1.0,Labour,15,1976-11-05T00:00:00,1985-10-04T00:00:00,,
792,1.0,Labour,15,1974-02-28T00:00:00,1987-06-11T00:00:00,,
794,1.0,Conservative,4,1966-03-31T00:00:00,1987-06-11T00:00:00,,
795,,Labour,15,1976-01-01T00:00:00,1992-04-09T00:00:00,,
796,1.0,Labour,15,1970-06-18T00:00:00,1987-06-11T00:00:00,,
797,1.0,Labour,15,1959-10-08T00:00:00,1982-05-12T00:00:00,,
798,1.0,Conservative,4,1992-04-09T00:00:00,1997-05-01T00:00:00,,
799,1.0,Conservative,4,1983-06-09T00:00:00,1997-05-01T00:00:00,,
800,1.0,Conservative,4,1974-02-28T00:00:00,1979-10-24T00:00:00,,
801,1.0,Labour,15,1970-06-18T00:00:00,1987-06-11T00:00:00,,
802,1.0,Conservative,4,1974-10-10T00:00:00,2023-07-27T00:00:00,,
803,1.0,Social Democratic Party,32,1982-01-01T00:00:00,1982-05-05T00:00:00,,
803,1.0,Independent SDP,12,1981-12-11T00:00:00,1982-01-01T00:00:00,,
803,1.0,Labour,15,1970-06-18T00:00:00,1981-12-11T00:00:00,,
804,,Conservative,4,1956-01-01T00:00:00,1987-06-11T00:00:00,,
805,1.0,Labour,15,1979-05-03T00:00:00,,,
806,1.0,Labour,15,1970-06-18T00:00:00,1992-04-09T00:00:00,,
807,1.0,United Ulster Unionist Party,41,1977-03-01T00:00:00,1983-06-09T00:00:00,,
807,1.0,United Ulster Unionist Movement,40,1975-10-11T00:00:00,1977-03-01T00:00:00,,
807,1.0,Vanguard Unionist Progressive Party,42,1974-02-28T00:00:00,1975-10-11T00:00:00,,
808,1.0,Labour,15,1987-06-11T00:00:00,1997-05-01T00:00:00,,
809,1.0,Labour,15,1964-10-15T00:00:00,1983-06-09T00:00:00,,
810,2.0,Crossbench,6,2016-09-07T00:00:00,,,
810,2.0,Non-affiliated,49,2015-07-15T00:00:00,2016-09-07T00:00:00,,
810,2.0,Liberal Democrat,17,2004-06-21T00:00:00,2015-07-15T00:00:00,,
810,1.0,Conservative,4,1970-06-18T00:00:00,1997-09-01T00:00:00,,
811,1.0,Labour,15,1966-03-31T00:00:00,1992-04-09T00:00:00,,
812,1.0,Labour,15,1979-05-03T00:00:00,1997-05-01T00:00:00,,
813,1.0,Conservative,4,1954-02-01T00:00:00,2015-06-11T00:00:00,,
814,1.0,Conservative,4,1979-05-03T00:00:00,1997-05-01T00:00:00,,
815,1.0,Conservative,4,1992-04-09T00:00:00,1997-05-01T00:00:00,,
816,,Conservative,4,1957-01-01T00:00:00,2011-05-20T00:00:00,,
817,1.0,Labour,15,1964-10-15T00:00:00,1983-06-09T00:00:00,,
819,1.0,Conservative,4,1974-02-28T00:00:00,1983-06-09T00:00:00,,
820,1.0,Conservative,4,1979-05-03T00:00:00,1983-06-09T00:00:00,,
821,1.0,Conservative,4,1959-10-08T00:00:00,1992-04-09T00:00:00,,
822,1.0,Labour,15,1966-03-31T00:00:00,1997-05-01T00:00:00,,
823,1.0,Conservative,4,1983-06-09T00:00:00,1992-04-09T00:00:00,,
824,1.0,Conservative,4,1958-07-01T00:00:00,1983-06-09T00:00:00,,
824,1.0,Independent Conservative,9,1957-05-01T00:00:00,1958-07-01T00:00:00,,
824,1.0,Conservative,4,1951-10-25T00:00:00,1957-05-01T00:00:00,,
825,1.0,Independent Labour,10,1991-09-25T00:00:00,1992-04-09T00:00:00,,
825,1.0,Labour,15,1983-06-09T00:00:00,1991-09-25T00:00:00,,
827,1.0,Labour,15,1958-06-12T00:00:00,1983-06-09T00:00:00,,
829,1.0,Conservative,4,1951-10-25T00:00:00,1983-06-09T00:00:00,,
830,1.0,Conservative,4,1970-06-18T00:00:00,,,
831,1.0,Labour,15,1945-07-05T00:00:00,1992-04-09T00:00:00,,
832,1.0,Labour,15,1964-10-15T00:00:00,1983-06-09T00:00:00,,
833,1.0,Conservative,4,1976-03-11T00:00:00,1997-05-01T00:00:00,,
834,1.0,Labour,15,1966-03-31T00:00:00,1987-06-11T00:00:00,,
835,1.0,Conservative,4,1983-06-09T00:00:00,1992-04-09T00:00:00,,
836,1.0,Conservative,4,1983-06-09T00:00:00,2020-10-01T00:00:00,,
837,1.0,Labour,15,1964-10-15T00:00:00,1987-06-11T00:00:00,,
838,1.0,Liberal,16,1973-07-26T00:00:00,1987-06-11T00:00:00,,
839,1.0,Conservative,4,1983-06-09T00:00:00,1987-06-11T00:00:00,,
840,1.0,Conservative,4,1979-05-03T00:00:00,2020-03-24T00:00:00,,
841,1.0,Labour,15,1964-10-15T00:00:00,1992-04-09T00:00:00,,
842,1.0,Labour,15,1974-02-28T00:00:00,1997-05-01T00:00:00,,
843,1.0,Labour,15,1970-06-18T00:00:00,2013-06-02T00:00:00,,
845,1.0,Social Democratic Party,32,1981-10-06T00:00:00,1983-06-09T00:00:00,,
845,1.0,Labour,15,1959-10-08T00:00:00,1981-10-06T00:00:00,,
846,1.0,Conservative,4,1957-03-21T00:00:00,1992-04-09T00:00:00,,
847,1.0,Conservative,4,1959-10-08T00:00:00,1983-06-09T00:00:00,,
848,1.0,Conservative,4,1987-06-11T00:00:00,1997-05-01T00:00:00,,
849,1.0,Labour,15,1959-10-08T00:00:00,1987-04-20T00:00:00,,
851,1.0,Conservative,4,1974-02-28T00:00:00,1992-04-09T00:00:00,,
852,1.0,Conservative,4,1983-06-09T00:00:00,1992-04-09T00:00:00,,
853,1.0,Conservative,4,1970-06-18T00:00:00,1997-05-01T00:00:00,,
854,1.0,Conservative,4,1974-02-28T00:00:00,1997-05-01T00:00:00,,
855,1.0,Conservative,4,1983-06-09T00:00:00,1992-04-09T00:00:00,,
856,1.0,Conservative,4,1987-06-11T00:00:00,1997-05-01T00:00:00,,
857,1.0,Labour,15,1959-10-08T00:00:00,1987-06-11T00:00:00,,
858,1.0,Labour,15,1964-10-15T00:00:00,2017-05-19T00:00:00,,
859,1.0,Conservative,4,1970-06-18T00:00:00,1987-06-11T00:00:00,,
860,1.0,Conservative,4,1979-05-03T00:00:00,1997-05-01T00:00:00,,
861,1.0,Conservative,4,1970-06-18T00:00:00,2013-09-07T00:00:00,,
862,1.0,Labour,15,1979-05-03T00:00:00,1992-04-09T00:00:00,,
863,2.0,Conservative,4,2015-09-28T00:00:00,,,
864,1.0,Social Democratic & Labour Party,31,1992-04-09T00:00:00,1997-05-01T00:00:00,,
865,1.0,Conservative,4,1983-06-09T00:00:00,1987-06-11T00:00:00,,
866,1.0,Conservative,4,1983-06-09T00:00:00,1992-04-09T00:00:00,,
867,1.0,Conservative,4,1983-06-09T00:00:00,1987-06-11T00:00:00,,
868,1.0,Labour,15,1979-05-03T00:00:00,1983-06-09T00:00:00,,
869,1.0,Labour,15,1966-03-31T00:00:00,1983-06-09T00:00:00,,
870,1.0,Conservative,4,1979-05-03T00:00:00,1985-05-08T00:00:00,,
871,1.0,Conservative,4,1964-10-15T00:00:00,1997-05-01T00:00:00,,
872,1.0,Conservative,4,1964-10-15T00:00:00,2015-05-19T00:00:00,,
873,1.0,Conservative,4,1983-06-09T00:00:00,1987-06-11T00:00:00,,
874,1.0,Labour,15,1967-03-09T00:00:00,1983-06-09T00:00:00,,
875,1.0,Conservative,4,1974-02-28T00:00:00,2016-06-09T00:00:00,,
876,1.0,Conservative,4,1987-06-11T00:00:00,1992-04-09T00:00:00,,
877,1.0,Conservative,4,1974-10-10T00:00:00,1992-04-09T00:00:00,,
878,1.0,Conservative,4,1955-05-26T00:00:00,1983-06-09T00:00:00,,
879,1.0,Conservative,4,1987-06-11T00:00:00,1992-04-09T00:00:00,,
880,,Labour,15,1970-01-01T00:00:00,2015-12-19T00:00:00,,
881,1.0,Labour,15,1946-07-25T00:00:00,1983-06-09T00:00:00,,
882,1.0,Anti H Block,2,1981-08-20T00:00:00,1983-06-09T00:00:00,,
883,1.0,Conservative,4,1964-10-15T00:00:00,,,
885,1.0,Conservative,4,1950-02-23T00:00:00,1983-06-09T00:00:00,,
886,1.0,Conservative,4,1970-06-18T00:00:00,1997-05-01T00:00:00,,
887,1.0,Labour,15,1966-03-31T00:00:00,1983-06-09T00:00:00,,
888,1.0,Conservative,4,1955-05-26T00:00:00,1987-06-11T00:00:00,,
889,1.0,Labour,15,1974-02-28T00:00:00,1986-10-01T00:00:00,,
890,1.0,Conservative,4,1956-02-14T00:00:00,2014-03-26T00:00:00,,
891,1.0,Conservative,4,1987-06-11T00:00:00,,,
892,1.0,Labour,15,1970-06-18T00:00:00,1992-04-09T00:00:00,,
893,1.0,Labour,15,1972-05-04T00:00:00,1982-08-21T00:00:00,,
894,1.0,Labour,15,1970-06-18T00:00:00,1992-04-09T00:00:00,,
895,1.0,Conservative,4,1972-05-05T00:00:00,,,
896,1.0,Conservative,4,1979-05-03T00:00:00,2022-06-30T00:00:00,,
897,1.0,Conservative,4,1945-07-05T00:00:00,1983-06-09T00:00:00,,
898,1.0,Conservative,4,1983-06-09T00:00:00,1987-06-11T00:00:00,,
899,,Conservative,4,1970-06-16T00:00:00,1983-06-09T00:00:00,,
900,1.0,Labour,15,1964-10-15T00:00:00,1992-04-09T00:00:00,,
901,1.0,Conservative,4,1992-04-09T00:00:00,1997-05-01T00:00:00,,
902,1.0,Conservative,4,1979-05-03T00:00:00,1997-05-01T00:00:00,,
903,1.0,Conservative,4,1974-02-28T00:00:00,1997-05-01T00:00:00,,
905,,Labour,15,1978-10-15T00:00:00,2012-11-01T00:00:00,,
906,1.0,Conservative,4,1970-06-18T00:00:00,1983-06-09T00:00:00,,
907,1.0,Labour,15,1974-02-28T00:00:00,1997-05-01T00:00:00,,
908,2.0,Crossbench,6,2000-10-02T00:00:00,2020-06-29T00:00:00,,
908,1.0,Conservative,4,1971-04-01T00:00:00,1992-04-09T00:00:00,,
909,1.0,Social Democratic Party,32,1981-10-01T00:00:00,1983-06-09T00:00:00,,
909,,Labour,15,1955-05-26T00:00:00,1981-10-01T00:00:00,,
910,1.0,Conservative,4,1955-05-26T00:00:00,1984-03-10T00:00:00,,
911,1.0,Labour,15,1983-03-24T00:00:00,1983-06-09T00:00:00,,
912,1.0,Labour,15,1974-02-28T00:00:00,1997-05-01T00:00:00,,
913,1.0,Conservative,4,1995-04-01T00:00:00,1997-05-01T00:00:00,,
913,1.0,Independent Conservative,9,1994-11-29T00:00:00,1995-04-01T00:00:00,,
913,1.0,Conservative,4,1979-05-03T00:00:00,1994-11-29T00:00:00,,
914,1.0,Conservative,4,1974-02-28T00:00:00,2015-06-01T00:00:00,,
915,1.0,Labour,15,1974-10-10T00:00:00,1987-06-11T00:00:00,,
916,1.0,Conservative,4,1983-06-09T00:00:00,1987-06-11T00:00:00,,
917,1.0,Labour,15,1969-10-30T00:00:00,1982-09-22T00:00:00,,
918,1.0,Labour,15,1978-07-13T00:00:00,1992-04-09T00:00:00,,
919,2.0,Liberal Democrat,17,1995-12-20T00:00:00,,,
919,1.0,Social Democratic Party,32,1981-10-07T00:00:00,1983-06-09T00:00:00,,
919,1.0,Labour,15,1979-05-03T00:00:00,1981-10-07T00:00:00,,
921,1.0,Conservative,4,1964-10-15T00:00:00,1992-04-09T00:00:00,,
922,1.0,Conservative,4,1970-06-18T00:00:00,1997-05-01T00:00:00,,
924,1.0,Conservative,4,1983-06-09T00:00:00,,,
925,1.0,Conservative,4,1974-02-28T00:00:00,2012-03-25T00:00:00,,
926,1.0,Conservative,4,1966-03-31T00:00:00,1983-06-09T00:00:00,,
928,1.0,Conservative,4,1983-06-09T00:00:00,1997-05-01T00:00:00,,
930,1.0,Conservative,4,1959-10-08T00:00:00,1987-06-11T00:00:00,,
931,1.0,Conservative,4,1970-11-19T00:00:00,2015-09-14T00:00:00,,
932,1.0,Conservative,4,1979-05-03T00:00:00,1986-04-17T00:00:00,,
933,1.0,Conservative,4,1987-06-11T00:00:00,1997-05-01T00:00:00,,
935,1.0,Conservative,4,1970-06-18T00:00:00,1992-04-09T00:00:00,,
936,1.0,Labour,15,1963-06-20T00:00:00,2006-01-05T00:00:00,,
937,1.0,Conservative,4,1974-02-28T00:00:00,2016-04-14T00:00:00,,
938,1.0,Conservative,4,1976-12-02T00:00:00,1992-04-09T00:00:00,,
939,1.0,Conservative,4,1987-06-11T00:00:00,1997-05-01T00:00:00,,
940,2.0,Liberal Democrat,17,1992-02-12T00:00:00,2023-12-12T00:00:00,,
940,1.0,Social Democratic Party,32,1981-03-02T00:00:00,1983-06-09T00:00:00,,
940,1.0,Labour,15,1962-04-05T00:00:00,1981-03-02T00:00:00,,
941,1.0,Conservative,4,1966-03-31T00:00:00,1992-04-09T00:00:00,,
942,1.0,Conservative,4,1959-10-08T00:00:00,1983-06-09T00:00:00,,
943,1.0,Conservative,4,1973-11-08T00:00:00,1997-05-01T00:00:00,,
944,1.0,Labour,15,1964-10-15T00:00:00,1997-05-01T00:00:00,,
945,1.0,Labour,15,1970-06-18T00:00:00,1997-05-01T00:00:00,,
946,1.0,Conservative,4,1964-10-15T00:00:00,2012-03-02T00:00:00,,
947,1.0,Conservative,4,1963-12-05T00:00:00,1983-06-09T00:00:00,,
949,2.0,Non-affiliated,49,2020-02-25T00:00:00,2020-03-27T00:00:00,,
949,2.0,Liberal Democrat,17,2019-05-02T00:00:00,2020-02-25T00:00:00,,
949,2.0,Non-affiliated,49,2019-03-14T00:00:00,2019-05-01T00:00:00,,
949,1.0,Liberal Democrat,17,1988-03-03T00:00:00,2019-03-18T00:00:00,,
949,1.0,Liberal,16,1965-03-24T00:00:00,1988-03-03T00:00:00,,
950,2.0,Independent Labour,10,2001-07-17T00:00:00,2020-11-14T00:00:00,,
950,1.0,Labour,15,1970-06-18T00:00:00,2001-07-16T00:00:00,,
951,1.0,Labour,15,1964-10-15T00:00:00,1983-06-09T00:00:00,,
952,1.0,Conservative,4,1970-06-18T00:00:00,2022-03-31T00:00:00,,
953,1.0,Conservative,4,1959-10-08T00:00:00,2013-04-08T00:00:00,,
954,1.0,Liberal Democrat,17,1996-10-13T00:00:00,1997-05-01T00:00:00,,
954,1.0,Independent,8,1996-02-24T00:00:00,1996-10-13T00:00:00,,
954,1.0,Conservative,4,1983-06-09T00:00:00,1996-02-24T00:00:00,,
955,1.0,Conservative,4,1979-05-03T00:00:00,1992-04-09T00:00:00,,
956,1.0,Liberal,16,1966-03-31T00:00:00,1987-06-11T00:00:00,,
957,1.0,Conservative,4,1979-05-03T00:00:00,,,
958,1.0,Conservative,4,1983-06-09T00:00:00,1997-05-01T00:00:00,,
959,1.0,Conservative,4,1979-05-03T00:00:00,1997-05-01T00:00:00,,
961,1.0,Labour,15,1959-10-01T00:00:00,1983-06-09T00:00:00,,
962,1.0,Conservative,4,1979-05-03T00:00:00,1997-05-01T00:00:00,,
963,1.0,Conservative,4,1983-06-09T00:00:00,1992-04-09T00:00:00,,
964,1.0,Labour,15,1979-05-03T00:00:00,2020-05-26T00:00:00,,
965,2.0,Liberal Democrat,17,2013-09-05T00:00:00,,,
965,1.0,Social Democratic Party,32,1981-03-02T00:00:00,1987-06-11T00:00:00,,
965,1.0,Labour,15,1974-02-28T00:00:00,1981-03-01T00:00:00,,
966,1.0,Labour,15,1974-02-28T00:00:00,1987-06-11T00:00:00,,
967,1.0,Labour,15,1974-02-28T00:00:00,1997-05-01T00:00:00,,
968,1.0,Labour,15,1964-10-15T00:00:00,1987-06-11T00:00:00,,
969,,Conservative,4,1964-04-01T00:00:00,1992-04-09T00:00:00,,
970,1.0,Conservative,4,1955-05-26T00:00:00,1987-06-11T00:00:00,,
971,1.0,Labour,15,1966-03-31T00:00:00,2012-04-20T00:00:00,,
972,1.0,Labour,15,1964-10-15T00:00:00,1987-06-11T00:00:00,,
973,1.0,Conservative,4,1974-10-10T00:00:00,1997-05-01T00:00:00,,
974,1.0,Conservative,4,1979-05-03T00:00:00,1997-05-01T00:00:00,,
975,1.0,Conservative,4,1979-05-03T00:00:00,1997-05-01T00:00:00,,
976,1.0,Labour,15,1979-05-03T00:00:00,1983-06-09T00:00:00,,
977,1.0,Labour,15,1982-12-02T00:00:00,1983-06-09T00:00:00,,
978,1.0,Labour,15,1964-10-15T00:00:00,1987-06-11T00:00:00,,
979,1.0,Labour,15,1952-02-07T00:00:00,2015-10-03T00:00:00,,
980,1.0,Conservative,4,1987-06-11T00:00:00,1997-05-01T00:00:00,,
981,1.0,Conservative,4,1970-06-18T00:00:00,1992-04-09T00:00:00,,
982,1.0,Labour,15,1966-03-31T00:00:00,1983-06-09T00:00:00,,
983,1.0,Conservative,4,1973-11-08T00:00:00,1987-06-11T00:00:00,,
985,1.0,Labour,15,1945-07-05T00:00:00,1983-06-09T00:00:00,,
986,1.0,Conservative,4,1974-02-28T00:00:00,2015-11-12T00:00:00,,
987,1.0,Labour,15,1974-02-28T00:00:00,,,
989,1.0,Conservative,4,1974-02-28T00:00:00,1997-05-01T00:00:00,,
991,1.0,Labour,15,1959-10-08T00:00:00,1983-06-09T00:00:00,,
992,2.0,Independent Social Democrat,53,2014-03-03T00:00:00,,,
